19/12/2023,009985MA36001,ADVENZO,36,BLANCO UVA ACERO,135.00,75.00,CAJAMARCA
19/12/2023,009986MA34001,ADVENZO,34,BLANCO LILA VERDE,135.00,75.00,CAJAMARCA
19/12/2023,009986MA35001,ADVENZO,35,BLANCO LILA VERDE,135.00,75.00,CAJAMARCA
19/12/2023,009986MA35002,ADVENZO,35,BLANCO LILA VERDE,135.00,75.00,CAJAMARCA
19/12/2023,009986MA36001,ADVENZO,36,BLANCO LILA VERDE,135.00,75.00,CAJAMARCA
19/12/2023,009986MA37001,ADVENZO,37,BLANCO LILA VERDE,135.00,75.00,CAJAMARCA
19/12/2023,009986MA37002,ADVENZO,37,BLANCO LILA VERDE,135.00,75.00,CAJAMARCA
19/12/2023,009987MA38001,ADVENZO,38,NIKE BLANCO BLANCO,140.00,77.00,CAJAMARCA
19/12/2023,009987MA41002,ADVENZO,41,NIKE BLANCO BLANCO,140.00,77.00,CAJAMARCA
19/12/2023,009987MA42001,ADVENZO,42,NIKE BLANCO BLANCO,140.00,77.00,CAJAMARCA
19/12/2023,009988MA34001,ADVENZO,34,NIKE BLANCO BLANCO,135.00,72.00,CAJAMARCA
19/12/2023,009988MA36001,ADVENZO,36,NIKE BLANCO BLANCO,135.00,72.00,CAJAMARCA
19/12/2023,009988MA36002,ADVENZO,36,NIKE BLANCO BLANCO,135.00,72.00,CAJAMARCA
19/12/2023,009989MA39001,ADVENZO,39,NIKE BLANCO NEGRO,140.00,76.00,CAJAMARCA
19/12/2023,009989MA40002,ADVENZO,40,NIKE BLANCO NEGRO,140.00,76.00,CAJAMARCA
19/12/2023,009989MA41001,ADVENZO,41,NIKE BLANCO NEGRO,140.00,76.00,CAJAMARCA
19/12/2023,009989MA42001,ADVENZO,42,NIKE BLANCO NEGRO,140.00,76.00,CAJAMARCA
19/12/2023,009989MA43001,ADVENZO,43,NIKE BLANCO NEGRO,140.00,76.00,CAJAMARCA
19/12/2023,009990MA38001,ADVENZO,38,NIKE BLANCO AZUL,140.00,76.00,CAJAMARCA
19/12/2023,009990MA39001,ADVENZO,39,NIKE BLANCO AZUL,140.00,76.00,CAJAMARCA
19/12/2023,009990MA39002,ADVENZO,39,NIKE BLANCO AZUL,140.00,76.00,CAJAMARCA
19/12/2023,009990MA39003,ADVENZO,39,NIKE BLANCO AZUL,140.00,76.00,CAJAMARCA
19/12/2023,009990MA40001,ADVENZO,40,NIKE BLANCO AZUL,140.00,76.00,CAJAMARCA
19/12/2023,009990MA40002,ADVENZO,40,NIKE BLANCO AZUL,140.00,76.00,CAJAMARCA
19/12/2023,009990MA40003,ADVENZO,40,NIKE BLANCO AZUL,140.00,76.00,CAJAMARCA
19/12/2023,009990MA41001,ADVENZO,41,NIKE BLANCO AZUL,140.00,76.00,CAJAMARCA
19/12/2023,009990MA41002,ADVENZO,41,NIKE BLANCO AZUL,140.00,76.00,CAJAMARCA
19/12/2023,009990MA41003,ADVENZO,41,NIKE BLANCO AZUL,140.00,76.00,CAJAMARCA
19/12/2023,009990MA42001,ADVENZO,42,NIKE BLANCO AZUL,140.00,76.00,CAJAMARCA
19/12/2023,009991MA33002,ADVENZO,33,NINE BLANCO NEGRO,135.00,72.00,CAJAMARCA
19/12/2023,009991MA34001,ADVENZO,34,NINE BLANCO NEGRO,135.00,72.00,CAJAMARCA
19/12/2023,009991MA34002,ADVENZO,34,NINE BLANCO NEGRO,135.00,72.00,CAJAMARCA
19/12/2023,009991MA34003,ADVENZO,34,NINE BLANCO NEGRO,135.00,72.00,CAJAMARCA
19/12/2023,009991MA35001,ADVENZO,35,NINE BLANCO NEGRO,135.00,72.00,CAJAMARCA
19/12/2023,009991MA35003,ADVENZO,35,NINE BLANCO NEGRO,135.00,72.00,CAJAMARCA
19/12/2023,009991MA36001,ADVENZO,36,NINE BLANCO NEGRO,135.00,72.00,CAJAMARCA
19/12/2023,009991MA36002,ADVENZO,36,NINE BLANCO NEGRO,135.00,72.00,CAJAMARCA
19/12/2023,009991MA36003,ADVENZO,36,NINE BLANCO NEGRO,135.00,72.00,CAJAMARCA
19/12/2023,009991MA37001,ADVENZO,37,NINE BLANCO NEGRO,135.00,72.00,CAJAMARCA
19/12/2023,009991MA38002,ADVENZO,38,NINE BLANCO NEGRO,135.00,72.00,CAJAMARCA
19/12/2023,009992MA34001,ADVENZO,34,ADIDAS BLANCO NEGRO-FORUN,145.00,85.00,CAJAMARCA
19/12/2023,009992MA34002,ADVENZO,34,ADIDAS BLANCO NEGRO-FORUN,145.00,85.00,CAJAMARCA
19/12/2023,009992MA35001,ADVENZO,35,ADIDAS BLANCO NEGRO-FORUN,145.00,85.00,CAJAMARCA
19/12/2023,009992MA35002,ADVENZO,35,ADIDAS BLANCO NEGRO-FORUN,145.00,85.00,CAJAMARCA
19/12/2023,009992MA35003,ADVENZO,35,ADIDAS BLANCO NEGRO-FORUN,145.00,85.00,CAJAMARCA
19/12/2023,009992MA36001,ADVENZO,36,ADIDAS BLANCO NEGRO-FORUN,145.00,85.00,CAJAMARCA
19/12/2023,009992MA36002,ADVENZO,36,ADIDAS BLANCO NEGRO-FORUN,145.00,85.00,CAJAMARCA
19/12/2023,009992MA36003,ADVENZO,36,ADIDAS BLANCO NEGRO-FORUN,145.00,85.00,CAJAMARCA
19/12/2023,009992MA37001,ADVENZO,37,ADIDAS BLANCO NEGRO-FORUN,145.00,85.00,CAJAMARCA
19/12/2023,009992MA37002,ADVENZO,37,ADIDAS BLANCO NEGRO-FORUN,145.00,85.00,CAJAMARCA
19/12/2023,009992MA38001,ADVENZO,38,ADIDAS BLANCO NEGRO-FORUN,145.00,85.00,CAJAMARCA
19/12/2023,009992MA38002,ADVENZO,38,ADIDAS BLANCO NEGRO-FORUN,145.00,85.00,CAJAMARCA
19/12/2023,009993MA37001,ADVENZO,37,NIKE BLANCO NEGRO,135.00,72.00,CAJAMARCA
16/12/2023,009941MA38001,I-RUN,38,BLANCO PLOMO URBANA,.00,97.00,CAJAMARCA
19/12/2023,009893MA34001,I-FREE,34,AZUL ACERO TODOTERRENO,.00,87.00,CAJAMARCA
19/12/2023,009994MA37001,JUTU,37,NEGRO BLANCO ESCONDIDO,155.00,107.00,CAJAMARCA
19/12/2023,009994MA37002,JUTU,37,NEGRO BLANCO ESCONDIDO,155.00,107.00,CAJAMARCA
19/12/2023,009994MA38001,JUTU,38,NEGRO BLANCO ESCONDIDO,155.00,107.00,CAJAMARCA
19/12/2023,009994MA38002,JUTU,38,NEGRO BLANCO ESCONDIDO,155.00,107.00,CAJAMARCA
19/12/2023,009995MA36001,JUTU,36,BLANCO CAPSULA ESCONDIDO,155.00,107.00,CAJAMARCA
19/12/2023,009995MA36002,JUTU,36,BLANCO CAPSULA ESCONDIDO,155.00,107.00,CAJAMARCA
19/12/2023,009995MA37002,JUTU,37,BLANCO CAPSULA ESCONDIDO,155.00,107.00,CAJAMARCA
19/12/2023,009995MA38001,JUTU,38,BLANCO CAPSULA ESCONDIDO,155.00,107.00,CAJAMARCA
19/12/2023,009995MA38002,JUTU,38,BLANCO CAPSULA ESCONDIDO,155.00,107.00,CAJAMARCA
19/12/2023,009996MA36001,JUTU,36,NEGRO BLANCO CAPSULA-ESCONDIDO,155.00,107.00,CAJAMARCA
19/12/2023,009996MA37002,JUTU,37,NEGRO BLANCO CAPSULA-ESCONDIDO,155.00,107.00,CAJAMARCA
19/12/2023,009996MA38001,JUTU,38,NEGRO BLANCO CAPSULA-ESCONDIDO,155.00,107.00,CAJAMARCA
19/12/2023,009996MA38002,JUTU,38,NEGRO BLANCO CAPSULA-ESCONDIDO,155.00,107.00,CAJAMARCA
19/12/2023,009997MA27001,KOREANA,27,NEGRO PLOMO PERILLA,135.00,75.00,CAJAMARCA
19/12/2023,009997MA29001,KOREANA,29,NEGRO PLOMO PERILLA,135.00,75.00,CAJAMARCA
19/12/2023,009997MA30001,KOREANA,30,NEGRO PLOMO PERILLA,135.00,75.00,CAJAMARCA
19/12/2023,009997MA31001,KOREANA,31,NEGRO PLOMO PERILLA,135.00,75.00,CAJAMARCA
19/12/2023,009998MA27001,KOREANA,27,AZUL CELESTE PERILLA,135.00,75.00,CAJAMARCA
19/12/2023,009998MA28001,KOREANA,28,AZUL CELESTE PERILLA,135.00,75.00,CAJAMARCA
19/12/2023,009998MA29001,KOREANA,29,AZUL CELESTE PERILLA,135.00,75.00,CAJAMARCA
19/12/2023,009998MA31001,KOREANA,31,AZUL CELESTE PERILLA,135.00,75.00,CAJAMARCA
19/12/2023,009999MA28001,KITS NSEVEN,28,BEIG MARRON URBANO,120.00,72.00,CAJAMARCA
19/12/2023,009999MA29001,KITS NSEVEN,29,BEIG MARRON URBANO,120.00,72.00,CAJAMARCA
19/12/2023,009999MA30001,KITS NSEVEN,30,BEIG MARRON URBANO,120.00,72.00,CAJAMARCA
19/12/2023,009999MA31001,KITS NSEVEN,31,BEIG MARRON URBANO,120.00,72.00,CAJAMARCA
19/12/2023,010000MA27001,KOREANA,27,BLANCO NEGRO URBANA,120.00,72.00,CAJAMARCA
19/12/2023,010000MA28001,KOREANA,28,BLANCO NEGRO URBANA,120.00,72.00,CAJAMARCA
19/12/2023,010000MA29001,KOREANA,29,BLANCO NEGRO URBANA,120.00,72.00,CAJAMARCA
19/12/2023,010000MA30001,KOREANA,30,BLANCO NEGRO URBANA,120.00,72.00,CAJAMARCA
19/12/2023,010000MA31001,KOREANA,31,BLANCO NEGRO URBANA,120.00,72.00,CAJAMARCA
19/12/2023,010001MA27001,KOREANA,27,BLANCO ROSADA URBANA,120.00,74.00,CAJAMARCA
19/12/2023,010001MA28001,KOREANA,28,BLANCO ROSADA URBANA,120.00,74.00,CAJAMARCA
19/12/2023,010001MA30001,KOREANA,30,BLANCO ROSADA URBANA,120.00,74.00,CAJAMARCA
19/12/2023,010001MA31001,KOREANA,31,BLANCO ROSADA URBANA,120.00,74.00,CAJAMARCA
19/12/2023,010002MA31001,I-FREE,31,NEGRO NEGRO TODOTERRENO,135.00,87.00,CAJAMARCA
19/12/2023,010002MA31002,I-FREE,31,NEGRO NEGRO TODOTERRENO,135.00,87.00,CAJAMARCA
19/12/2023,010002MA32001,I-FREE,32,NEGRO NEGRO TODOTERRENO,135.00,87.00,CAJAMARCA
19/12/2023,010002MA32002,I-FREE,32,NEGRO NEGRO TODOTERRENO,135.00,87.00,CAJAMARCA
19/12/2023,010002MA33001,I-FREE,33,NEGRO NEGRO TODOTERRENO,135.00,87.00,CAJAMARCA
19/12/2023,010002MA33002,I-FREE,33,NEGRO NEGRO TODOTERRENO,135.00,87.00,CAJAMARCA
19/12/2023,010002MA34001,I-FREE,34,NEGRO NEGRO TODOTERRENO,135.00,87.00,CAJAMARCA
19/12/2023,010002MA34002,I-FREE,34,NEGRO NEGRO TODOTERRENO,135.00,87.00,CAJAMARCA
19/12/2023,010002MA35001,I-FREE,35,NEGRO NEGRO TODOTERRENO,135.00,87.00,CAJAMARCA
19/12/2023,010002MA36002,I-FREE,36,NEGRO NEGRO TODOTERRENO,135.00,87.00,CAJAMARCA
19/12/2023,010003MA31001,I-FREE,31,AZUL ACERO TODOTERRENO,135.00,87.00,CAJAMARCA
19/12/2023,010003MA31002,I-FREE,31,AZUL ACERO TODOTERRENO,135.00,87.00,CAJAMARCA
19/12/2023,010003MA32001,I-FREE,32,AZUL ACERO TODOTERRENO,135.00,87.00,CAJAMARCA
19/12/2023,010003MA32002,I-FREE,32,AZUL ACERO TODOTERRENO,135.00,87.00,CAJAMARCA
19/12/2023,010003MA33001,I-FREE,33,AZUL ACERO TODOTERRENO,135.00,87.00,CAJAMARCA
19/12/2023,010003MA33002,I-FREE,33,AZUL ACERO TODOTERRENO,135.00,87.00,CAJAMARCA
19/12/2023,010003MA34001,I-FREE,34,AZUL ACERO TODOTERRENO,135.00,87.00,CAJAMARCA
19/12/2023,010003MA34002,I-FREE,34,AZUL ACERO TODOTERRENO,135.00,87.00,CAJAMARCA
19/12/2023,010003MA35001,I-FREE,35,AZUL ACERO TODOTERRENO,135.00,87.00,CAJAMARCA
19/12/2023,010003MA36001,I-FREE,36,AZUL ACERO TODOTERRENO,135.00,87.00,CAJAMARCA
19/12/2023,010004MA31001,I-FREE,31,PLOMO PLOMO TODOTERRENO,135.00,87.00,CAJAMARCA
19/12/2023,010004MA31002,I-FREE,31,PLOMO PLOMO TODOTERRENO,135.00,87.00,CAJAMARCA
19/12/2023,010004MA32001,I-FREE,32,PLOMO PLOMO TODOTERRENO,135.00,87.00,CAJAMARCA
19/12/2023,010004MA32002,I-FREE,32,PLOMO PLOMO TODOTERRENO,135.00,87.00,CAJAMARCA
19/12/2023,010004MA33001,I-FREE,33,PLOMO PLOMO TODOTERRENO,135.00,87.00,CAJAMARCA
19/12/2023,010004MA33002,I-FREE,33,PLOMO PLOMO TODOTERRENO,135.00,87.00,CAJAMARCA
19/12/2023,010004MA34001,I-FREE,34,PLOMO PLOMO TODOTERRENO,135.00,87.00,CAJAMARCA
19/12/2023,010004MA35001,I-FREE,35,PLOMO PLOMO TODOTERRENO,135.00,87.00,CAJAMARCA
19/12/2023,010004MA35002,I-FREE,35,PLOMO PLOMO TODOTERRENO,135.00,87.00,CAJAMARCA
19/12/2023,010004MA36001,I-FREE,36,PLOMO PLOMO TODOTERRENO,135.00,87.00,CAJAMARCA
19/12/2023,010004MA36002,I-FREE,36,PLOMO PLOMO TODOTERRENO,135.00,87.00,CAJAMARCA
19/12/2023,010005MA31001,I-FREE,31,UVA ROSADA TODOTERRENO,135.00,87.00,CAJAMARCA
19/12/2023,010005MA32001,I-FREE,32,UVA ROSADA TODOTERRENO,135.00,87.00,CAJAMARCA
19/12/2023,010005MA33001,I-FREE,33,UVA ROSADA TODOTERRENO,135.00,87.00,CAJAMARCA
19/12/2023,010005MA34001,I-FREE,34,UVA ROSADA TODOTERRENO,135.00,87.00,CAJAMARCA
19/12/2023,010005MA35001,I-FREE,35,UVA ROSADA TODOTERRENO,135.00,87.00,CAJAMARCA
19/12/2023,010005MA36001,I-FREE,36,UVA ROSADA TODOTERRENO,135.00,87.00,CAJAMARCA
19/12/2023,010006MA36001,I-FREE,36,NEGRO NEGRO TODOTERRENO,145.00,97.00,CAJAMARCA
19/12/2023,010006MA36002,I-FREE,36,NEGRO NEGRO TODOTERRENO,145.00,97.00,CAJAMARCA
19/12/2023,010006MA37001,I-FREE,37,NEGRO NEGRO TODOTERRENO,145.00,97.00,CAJAMARCA
19/12/2023,010006MA37002,I-FREE,37,NEGRO NEGRO TODOTERRENO,145.00,97.00,CAJAMARCA
19/12/2023,010006MA38001,I-FREE,38,NEGRO NEGRO TODOTERRENO,145.00,97.00,CAJAMARCA
19/12/2023,010006MA38002,I-FREE,38,NEGRO NEGRO TODOTERRENO,145.00,97.00,CAJAMARCA
19/12/2023,010007MA36001,I-FREE,36,PLOMO-OSCORO PLOMO TODOTERRENO,145.00,97.00,CAJAMARCA
19/12/2023,010007MA36002,I-FREE,36,PLOMO-OSCORO PLOMO TODOTERRENO,145.00,97.00,CAJAMARCA
19/12/2023,010007MA37001,I-FREE,37,PLOMO-OSCORO PLOMO TODOTERRENO,145.00,97.00,CAJAMARCA
19/12/2023,010007MA37002,I-FREE,37,PLOMO-OSCORO PLOMO TODOTERRENO,145.00,97.00,CAJAMARCA
19/12/2023,010007MA38001,I-FREE,38,PLOMO-OSCORO PLOMO TODOTERRENO,145.00,97.00,CAJAMARCA
19/12/2023,010007MA38002,I-FREE,38,PLOMO-OSCORO PLOMO TODOTERRENO,145.00,97.00,CAJAMARCA
19/12/2023,010008MA36001,I-FREE,36,ROSADA UVA TODOTERRENO,145.00,97.00,CAJAMARCA
19/12/2023,010008MA37001,I-FREE,37,ROSADA UVA TODOTERRENO,145.00,97.00,CAJAMARCA
19/12/2023,010008MA37002,I-FREE,37,ROSADA UVA TODOTERRENO,145.00,97.00,CAJAMARCA
19/12/2023,010008MA38001,I-FREE,38,ROSADA UVA TODOTERRENO,145.00,97.00,CAJAMARCA
19/12/2023,010008MA38002,I-FREE,38,ROSADA UVA TODOTERRENO,145.00,97.00,CAJAMARCA
20/12/2023,010009MA40001,I-FREE,40,PLOMO PLOMO TODOTERRENO,150.00,98.00,CAJAMARCA
20/12/2023,010009MA40002,I-FREE,40,PLOMO PLOMO TODOTERRENO,150.00,98.00,CAJAMARCA
20/12/2023,010009MA41001,I-FREE,41,PLOMO PLOMO TODOTERRENO,150.00,98.00,CAJAMARCA
20/12/2023,010009MA42001,I-FREE,42,PLOMO PLOMO TODOTERRENO,150.00,98.00,CAJAMARCA
20/12/2023,010009MA43001,I-FREE,43,PLOMO PLOMO TODOTERRENO,150.00,98.00,CAJAMARCA
20/12/2023,010010MA39001,I-FREE,39,PLOMO-OSCURO NEGRO TODOTERRENO,150.00,98.00,CAJAMARCA
20/12/2023,010010MA40001,I-FREE,40,PLOMO-OSCURO NEGRO TODOTERRENO,150.00,98.00,CAJAMARCA
20/12/2023,010010MA41001,I-FREE,41,PLOMO-OSCURO NEGRO TODOTERRENO,150.00,98.00,CAJAMARCA
20/12/2023,010010MA41002,I-FREE,41,PLOMO-OSCURO NEGRO TODOTERRENO,150.00,98.00,CAJAMARCA
